hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_guests,arrival_date,total_nights,has_children,is_repeated_guest_flag,arrival_month_num,arrival_year_month,revenue_estimate,is_peak_season
Resort Hotel,1,214,2017,March,12,24,3,7,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,273,0,0,Transient-Party,28.0,0,0,Canceled,2016-11-01,2,2017-03-24,10,0,0,3,2017-03,280.0,0
Resort Hotel,1,186,2017,March,12,24,3,7,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,273,0,0,Transient-Party,48.0,0,0,Canceled,2016-11-01,1,2017-03-24,10,0,0,3,2017-03,480.0,0
Resort Hotel,1,214,2017,March,12,24,3,7,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,273,0,0,Transient-Party,48.0,0,0,Canceled,2016-11-01,1,2017-03-24,10,0,0,3,2017-03,480.0,0
Resort Hotel,1,13,2017,March,12,25,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,85.0,0,0,Canceled,2017-03-13,2,2017-03-25,1,0,0,3,2017-03,85.0,0
Resort Hotel,1,226,2017,March,12,25,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314,0,0,Transient,33.6,0,0,Canceled,2016-08-11,2,2017-03-25,4,0,0,3,2017-03,134.4,0
Resort Hotel,1,105,2017,March,12,25,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,56.0,0,2,Canceled,2017-02-08,2,2017-03-25,6,0,0,3,2017-03,336.0,0
Resort Hotel,1,120,2017,March,12,25,2,4,2,0,0,BB,ZAF,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,55.83,0,0,Canceled,2017-01-06,2,2017-03-25,6,0,0,3,2017-03,334.98,0
Resort Hotel,1,273,2017,March,12,25,2,5,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,37.8,0,0,Canceled,2016-06-26,2,2017-03-25,7,0,0,3,2017-03,264.59999999999997,0
Resort Hotel,1,102,2017,March,13,26,2,1,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,Non Refund,495,0,0,Transient,39.33,0,0,Canceled,2016-12-23,1,2017-03-26,3,0,0,3,2017-03,117.99,0
Resort Hotel,1,74,2017,March,13,26,2,3,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,6,No Deposit,240,0,0,Transient,96.2,0,1,Canceled,2017-03-22,4,2017-03-26,5,1,0,3,2017-03,481.0,0
Resort Hotel,1,11,2017,March,13,26,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,314,0,0,Transient,44.64,0,0,No-Show,2017-03-26,2,2017-03-26,6,0,0,3,2017-03,267.84000000000003,0
Resort Hotel,1,182,2017,March,13,26,4,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,44.7,0,2,Canceled,2016-09-29,2,2017-03-26,10,0,0,3,2017-03,447.0,0
Resort Hotel,1,103,2017,March,13,27,1,1,2,0,0,BB,PRT,Groups,Corporate,0,0,0,D,D,0,Non Refund,495,0,0,Transient,65.0,0,0,Canceled,2016-12-23,2,2017-03-27,2,0,0,3,2017-03,130.0,0
Resort Hotel,1,103,2017,March,13,27,1,1,2,0,0,BB,PRT,Groups,Corporate,0,0,0,E,E,0,Non Refund,495,0,0,Transient,73.0,0,0,Canceled,2016-12-23,2,2017-03-27,2,0,0,3,2017-03,146.0,0
Resort Hotel,1,103,2017,March,13,27,1,1,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,Non Refund,495,0,0,Transient,42.0,0,0,Canceled,2016-12-23,1,2017-03-27,2,0,0,3,2017-03,84.0,0
Resort Hotel,1,6,2017,March,13,27,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,135,0,Transient,35.0,0,0,Canceled,2017-03-27,1,2017-03-27,1,0,0,3,2017-03,35.0,0
Resort Hotel,1,34,2017,March,13,27,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,68.0,0,0,Canceled,2017-02-21,2,2017-03-27,4,0,0,3,2017-03,272.0,0
Resort Hotel,1,21,2017,March,13,27,1,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,77.5,0,2,Canceled,2017-03-11,2,2017-03-27,6,0,0,3,2017-03,465.0,0
Resort Hotel,1,136,2017,March,13,27,1,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,45.0,0,2,Canceled,2017-01-05,2,2017-03-27,6,0,0,3,2017-03,270.0,0
Resort Hotel,1,176,2017,March,13,27,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,43.03,0,0,Canceled,2016-10-02,2,2017-03-27,7,0,0,3,2017-03,301.21000000000004,0
Resort Hotel,1,0,2017,March,13,28,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,65.0,0,0,Canceled,2017-03-28,1,2017-03-28,1,0,0,3,2017-03,65.0,0
Resort Hotel,1,54,2017,March,13,28,0,2,2,0,0,HB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,92.0,0,0,Canceled,2017-03-13,2,2017-03-28,2,0,0,3,2017-03,184.0,0
Resort Hotel,1,26,2017,March,13,28,0,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,436,0,0,Transient,30.0,0,0,No-Show,2017-03-28,1,2017-03-28,4,0,0,3,2017-03,120.0,0
Resort Hotel,1,180,2017,March,13,28,0,4,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,3,No Deposit,240,0,0,Transient,55.8,0,1,Canceled,2016-10-03,2,2017-03-28,4,0,0,3,2017-03,223.2,0
Resort Hotel,1,125,2017,March,13,28,0,4,1,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,37.0,0,1,Canceled,2017-01-20,1,2017-03-28,4,0,0,3,2017-03,148.0,0
Resort Hotel,1,63,2017,March,13,28,2,5,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,49.71,0,0,Canceled,2017-03-17,2,2017-03-28,7,0,0,3,2017-03,347.97,0
Resort Hotel,1,192,2017,March,13,28,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,47.14,0,0,Canceled,2016-09-23,2,2017-03-28,7,0,0,3,2017-03,329.98,0
Resort Hotel,1,60,2017,March,13,28,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95,0,0,Transient,37.95,0,0,Canceled,2017-02-14,2,2017-03-28,7,0,0,3,2017-03,265.65000000000003,0
Resort Hotel,1,40,2017,March,13,28,2,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,65.0,0,0,Canceled,2017-02-18,2,2017-03-28,8,0,0,3,2017-03,520.0,0
Resort Hotel,1,188,2017,March,13,28,4,11,1,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,74.28,0,0,No-Show,2017-03-28,1,2017-03-28,15,0,0,3,2017-03,1114.2,0
Resort Hotel,1,118,2017,March,13,29,0,1,2,0,0,HB,CHN,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,0,0,Transient,78.0,0,0,Canceled,2017-03-22,2,2017-03-29,1,0,0,3,2017-03,78.0,0
Resort Hotel,1,0,2017,March,13,29,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,8.0,0,0,Canceled,2017-03-29,2,2017-03-29,1,0,0,3,2017-03,8.0,0
Resort Hotel,1,72,2017,March,13,29,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,78.0,0,0,Canceled,2017-01-17,2,2017-03-29,1,0,0,3,2017-03,78.0,0
Resort Hotel,1,40,2017,March,13,29,0,1,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,55.0,0,0,Canceled,2017-02-24,1,2017-03-29,1,0,0,3,2017-03,55.0,0
Resort Hotel,1,25,2017,March,13,29,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,65.0,0,2,Canceled,2017-03-22,2,2017-03-29,2,0,0,3,2017-03,130.0,0
Resort Hotel,1,113,2017,March,13,29,0,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,0,Transient,37.5,0,0,Canceled,2016-12-07,2,2017-03-29,4,0,0,3,2017-03,150.0,0
Resort Hotel,1,175,2017,March,13,29,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,41.85,0,1,Canceled,2016-10-07,2,2017-03-29,4,0,0,3,2017-03,167.4,0
Resort Hotel,1,50,2017,March,13,29,2,4,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60.0,0,1,Canceled,2017-02-23,2,2017-03-29,6,0,0,3,2017-03,360.0,0
Resort Hotel,1,66,2017,March,13,30,0,3,2,0,0,BB,POL,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,80.07,0,0,Canceled,2017-03-08,2,2017-03-30,3,0,0,3,2017-03,240.20999999999998,0
Resort Hotel,1,9,2017,March,13,30,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,56.0,0,1,No-Show,2017-03-30,1,2017-03-30,2,0,0,3,2017-03,112.0,0
Resort Hotel,1,47,2017,March,13,30,0,3,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,70.33,0,1,Canceled,2017-02-27,2,2017-03-30,3,0,0,3,2017-03,210.99,0
Resort Hotel,1,156,2017,March,13,30,0,3,2,0,0,BB,CN,Direct,Direct,0,0,0,D,D,2,No Deposit,250,0,0,Transient,53.7,0,0,Canceled,2017-01-17,2,2017-03-30,3,0,0,3,2017-03,161.10000000000002,0
Resort Hotel,1,30,2017,March,13,30,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,65.0,0,2,Canceled,2017-03-07,2,2017-03-30,4,0,0,3,2017-03,260.0,0
Resort Hotel,1,34,2017,March,13,30,2,5,2,2,0,HB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,0,0,Transient,146.57,0,2,Canceled,2017-02-26,4,2017-03-30,7,1,0,3,2017-03,1025.99,0
Resort Hotel,1,47,2017,March,13,30,2,5,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60.0,0,1,Canceled,2017-02-26,2,2017-03-30,7,0,0,3,2017-03,420.0,0
Resort Hotel,1,15,2017,March,13,30,2,6,1,0,0,Undefined,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,0,0,Transient-Party,90.0,0,0,Canceled,2017-03-17,1,2017-03-30,8,0,0,3,2017-03,720.0,0
Resort Hotel,1,0,2017,March,13,31,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,521,0,Transient,65.0,0,0,Canceled,2017-03-31,1,2017-03-31,1,0,0,3,2017-03,65.0,0
Resort Hotel,1,19,2017,March,13,31,0,2,2,2,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250,0,0,Transient,95.0,0,1,Canceled,2017-03-22,4,2017-03-31,2,1,0,3,2017-03,190.0,0
Resort Hotel,1,57,2017,March,13,31,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60.0,0,0,Canceled,2017-02-02,2,2017-03-31,2,0,0,3,2017-03,120.0,0
Resort Hotel,1,27,2017,March,13,31,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70.0,0,1,Canceled,2017-03-08,2,2017-03-31,2,0,0,3,2017-03,140.0,0
Resort Hotel,1,23,2017,March,13,31,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70.0,0,0,Canceled,2017-03-08,2,2017-03-31,2,0,0,3,2017-03,140.0,0
Resort Hotel,1,24,2017,March,13,31,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70.0,0,1,Canceled,2017-03-19,2,2017-03-31,2,0,0,3,2017-03,140.0,0
Resort Hotel,1,64,2017,March,13,31,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,48.0,0,2,Canceled,2017-02-01,2,2017-03-31,3,0,0,3,2017-03,144.0,0
Resort Hotel,1,27,2017,March,13,31,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,72.5,0,1,Canceled,2017-03-19,2,2017-03-31,4,0,0,3,2017-03,290.0,0
Resort Hotel,1,145,2017,March,13,31,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,69.25,0,2,Canceled,2016-11-08,2,2017-03-31,4,0,0,3,2017-03,277.0,0
Resort Hotel,1,32,2017,March,13,31,2,3,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,113.6,0,2,Canceled,2017-03-02,2,2017-03-31,5,0,0,3,2017-03,568.0,0
Resort Hotel,1,162,2017,March,13,31,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,67.43,0,0,Canceled,2016-10-22,2,2017-03-31,7,0,0,3,2017-03,472.01000000000005,0
Resort Hotel,1,69,2017,March,13,31,2,6,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,86.88,0,1,Canceled,2017-01-23,2,2017-03-31,8,0,0,3,2017-03,695.04,0
Resort Hotel,1,63,2017,April,13,1,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,48.0,0,1,Canceled,2017-03-10,2,2017-04-01,1,0,0,4,2017-04,48.0,0
Resort Hotel,1,94,2017,April,13,1,2,3,3,1,0,HB,BEL,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,176.4,0,0,Canceled,2017-02-10,4,2017-04-01,5,1,0,4,2017-04,882.0,0
Resort Hotel,1,35,2017,April,13,1,2,4,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70.0,0,1,Canceled,2017-02-27,2,2017-04-01,6,0,0,4,2017-04,420.0,0
Resort Hotel,1,48,2017,April,13,1,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,70.0,0,0,Canceled,2017-03-13,2,2017-04-01,7,0,0,4,2017-04,490.0,0
Resort Hotel,1,69,2017,April,13,1,2,5,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,129.57,0,0,Canceled,2017-01-22,4,2017-04-01,7,1,0,4,2017-04,906.99,0
Resort Hotel,1,177,2017,April,13,1,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,71.57,0,0,Canceled,2016-10-06,2,2017-04-01,7,0,0,4,2017-04,500.98999999999995,0
Resort Hotel,1,174,2017,April,13,1,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,56.57,0,2,Canceled,2016-10-11,2,2017-04-01,7,0,0,4,2017-04,395.99,0
Resort Hotel,1,57,2017,April,13,1,2,6,2,0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,93.88,0,1,Canceled,2017-02-06,2,2017-04-01,8,0,0,4,2017-04,751.04,0
Resort Hotel,1,2,2017,April,14,2,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,0,0,Transient,77.0,0,0,No-Show,2017-04-02,1,2017-04-02,1,0,0,4,2017-04,77.0,0
Resort Hotel,1,82,2017,April,14,2,2,1,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,108.0,0,0,Canceled,2017-01-12,2,2017-04-02,3,0,0,4,2017-04,324.0,0
Resort Hotel,1,117,2017,April,14,2,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,63.0,0,1,Canceled,2017-02-23,2,2017-04-02,3,0,0,4,2017-04,189.0,0
Resort Hotel,1,38,2017,April,14,2,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70.0,0,0,Canceled,2017-02-23,2,2017-04-02,4,0,0,4,2017-04,280.0,0
Resort Hotel,1,84,2017,April,14,2,2,2,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,114.75,0,2,Canceled,2017-03-20,2,2017-04-02,4,0,0,4,2017-04,459.0,0
Resort Hotel,1,174,2017,April,14,2,4,6,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,130.0,0,1,Canceled,2016-11-10,4,2017-04-02,10,1,0,4,2017-04,1300.0,0
Resort Hotel,1,10,2017,April,14,3,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,0,0,Transient,80.0,0,0,Canceled,2017-04-03,1,2017-04-03,1,0,0,4,2017-04,80.0,0
Resort Hotel,1,255,2017,April,14,3,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,54.0,0,2,Canceled,2017-01-08,2,2017-04-03,1,0,0,4,2017-04,54.0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,0,135,0,Transient,45.0,0,0,Canceled,2017-04-03,1,2017-04-03,2,0,0,4,2017-04,90.0,0
Resort Hotel,1,10,2017,April,14,3,1,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,0,135,0,Transient,45.0,0,0,Canceled,2017-04-03,1,2017-04-03,2,0,0,4,2017-04,90.0,0
Resort Hotel,1,55,2017,April,14,3,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60.0,0,1,Canceled,2017-02-17,2,2017-04-03,4,0,0,4,2017-04,240.0,0
Resort Hotel,1,26,2017,April,14,3,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,175,0,0,Transient,72.0,0,0,Canceled,2017-03-18,2,2017-04-03,4,0,0,4,2017-04,288.0,0
Resort Hotel,1,12,2017,April,14,3,1,3,1,0,0,HB,PRT,Complementary,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,0.0,0,0,Canceled,2017-03-23,1,2017-04-03,4,0,0,4,2017-04,0.0,0
Resort Hotel,1,112,2017,April,14,3,1,3,1,1,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,175,0,0,Transient,87.48,0,0,Canceled,2017-02-17,2,2017-04-03,4,1,0,4,2017-04,349.92,0
Resort Hotel,1,364,2017,April,14,3,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,0,0,Transient,195.98,0,0,Canceled,2016-07-04,2,2017-04-03,4,0,0,4,2017-04,783.92,0
Resort Hotel,1,255,2017,April,14,3,3,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,67.5,0,0,Canceled,2017-01-08,2,2017-04-03,10,0,0,4,2017-04,675.0,0
Resort Hotel,1,273,2017,April,14,3,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,0,0,Transient,81.18,0,0,Canceled,2016-12-12,2,2017-04-03,6,0,0,4,2017-04,487.08000000000004,0
Resort Hotel,1,48,2017,April,14,4,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70.0,0,0,Canceled,2017-02-20,2,2017-04-04,1,0,0,4,2017-04,70.0,0
Resort Hotel,1,26,2017,April,14,4,0,4,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,105.0,0,0,Canceled,2017-03-12,2,2017-04-04,4,0,0,4,2017-04,420.0,0
Resort Hotel,1,121,2017,April,14,4,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,83.25,0,1,Canceled,2017-02-28,2,2017-04-04,4,0,0,4,2017-04,333.0,0
Resort Hotel,1,240,2017,April,14,4,2,5,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,0,0,Transient-Party,57.43,0,1,Canceled,2016-12-03,2,2017-04-04,7,0,0,4,2017-04,402.01,0
Resort Hotel,1,192,2017,April,14,4,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,68.57,0,1,Canceled,2016-09-25,2,2017-04-04,7,0,0,4,2017-04,479.98999999999995,0
Resort Hotel,1,205,2017,April,14,5,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,81.0,0,1,Canceled,2016-12-13,2,2017-04-05,1,0,0,4,2017-04,81.0,0
Resort Hotel,1,6,2017,April,14,5,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,0,20,0,Transient,45.0,0,0,Canceled,2017-04-03,1,2017-04-05,1,0,0,4,2017-04,45.0,0
Resort Hotel,1,12,2017,April,14,5,0,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,165.0,0,0,Canceled,2017-04-05,4,2017-04-05,2,1,0,4,2017-04,330.0,0
Resort Hotel,1,46,2017,April,14,5,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,70.0,0,0,Canceled,2017-02-21,2,2017-04-05,2,0,0,4,2017-04,140.0,0
Resort Hotel,1,152,2017,April,14,5,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,E,1,No Deposit,0,223,0,Transient-Party,60.0,0,0,Canceled,2017-03-28,2,2017-04-05,4,0,0,4,2017-04,240.0,0
Resort Hotel,1,226,2017,April,14,5,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,67.5,0,0,Canceled,2016-08-23,2,2017-04-05,4,0,0,4,2017-04,270.0,0
Resort Hotel,1,59,2017,April,14,5,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,63.75,0,0,Canceled,2017-02-05,2,2017-04-05,4,0,0,4,2017-04,255.0,0
Resort Hotel,1,52,2017,April,14,5,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,93.75,0,0,Canceled,2017-02-17,2,2017-04-05,4,0,0,4,2017-04,375.0,0
Resort Hotel,1,57,2017,April,14,5,0,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,93.75,0,1,Canceled,2017-03-07,2,2017-04-05,4,0,0,4,2017-04,375.0,0
Resort Hotel,1,252,2017,April,14,5,1,4,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,C,C,4,No Deposit,0,223,100,Transient-Party,42.0,0,0,Canceled,2017-03-29,1,2017-04-05,5,0,0,4,2017-04,210.0,0
Resort Hotel,1,1,2017,April,14,5,1,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,116.0,0,2,Canceled,2017-04-04,1,2017-04-05,5,0,0,4,2017-04,580.0,0
Resort Hotel,1,21,2017,April,14,5,2,5,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,314,0,0,Transient,125.29,0,1,Canceled,2017-03-26,3,2017-04-05,7,1,0,4,2017-04,877.0300000000001,0
Resort Hotel,1,41,2017,April,14,5,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,72.86,0,1,Canceled,2017-02-27,2,2017-04-05,7,0,0,4,2017-04,510.02,0
Resort Hotel,1,175,2017,April,14,6,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,60.0,0,0,Canceled,2017-02-22,2,2017-04-06,3,0,0,4,2017-04,180.0,0
Resort Hotel,1,10,2017,April,14,6,0,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,162.0,0,0,Canceled,2017-03-28,2,2017-04-06,3,0,0,4,2017-04,486.0,0
Resort Hotel,1,22,2017,April,14,6,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,115.0,0,0,Canceled,2017-03-15,2,2017-04-06,3,0,0,4,2017-04,345.0,0
Resort Hotel,1,175,2017,April,14,6,0,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,0,0,Transient,60.0,0,0,Canceled,2017-02-22,2,2017-04-06,3,0,0,4,2017-04,180.0,0
Resort Hotel,1,180,2017,April,14,6,1,3,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,51.75,0,1,Canceled,2017-03-03,1,2017-04-06,4,0,0,4,2017-04,207.0,0
Resort Hotel,1,31,2017,April,14,6,1,3,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,0,0,Transient,51.75,0,1,Canceled,2017-03-27,1,2017-04-06,4,0,0,4,2017-04,207.0,0
Resort Hotel,1,32,2017,April,14,6,2,3,3,1,0,BB,VEN,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,165.0,0,0,Canceled,2017-03-26,4,2017-04-06,5,1,0,4,2017-04,825.0,0
Resort Hotel,1,84,2017,April,14,6,2,5,2,0,0,Undefined,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,0,Transient,206.5,0,0,Canceled,2017-03-31,2,2017-04-06,7,0,0,4,2017-04,1445.5,0
